OrderID,CustomerID,OrderDate,ShippingDate,OrderStatus,TotalAmount,PaymentMethod,ShippingAddress
1209,16,2024-04-09,2024-04-13 0:00:00,Pending,1401.17,Bank Transfer,"92523 Osborne Islands, Mayfort, NE 96971"
1210,16,2024-05-21,2024-05-25 0:00:00,Cancelled,1397.49,Credit Card,"92523 Osborne Islands, Mayfort, NE 96971"
1211,16,2024-07-08,2024-07-15 0:00:00,Pending,1620.08,Credit Card,"92523 Osborne Islands, Mayfort, NE 96971"
1212,16,2024-07-22,2024-07-24 0:00:00,Pending,911.26,Bank Transfer,"92523 Osborne Islands, Mayfort, NE 96971"
1213,16,2024-08-27,2024-09-02 0:00:00,Cancelled,1679.79,Credit Card,"92523 Osborne Islands, Mayfort, NE 96971"
1214,16,2024-09-25,2024-09-29 0:00:00,Pending,63.92,Bank Transfer,"92523 Osborne Islands, Mayfort, NE 96971"
1215,16,2024-08-31,2024-09-07 0:00:00,Shipped,398.49,PayPal,"92523 Osborne Islands, Mayfort, NE 96971"
1216,16,2024-09-19,2024-09-24 0:00:00,Shipped,1760.35,PayPal,"92523 Osborne Islands, Mayfort, NE 96971"
1217,16,2024-10-23,2024-10-25 0:00:00,Cancelled,3522.57,PayPal,"92523 Osborne Islands, Mayfort, NE 96971"
1218,16,2024-10-18,2024-10-23 0:00:00,Shipped,123.94,Credit Card,"92523 Osborne Islands, Mayfort, NE 96971"
1219,16,2024-10-02,2024-10-09 0:00:00,Pending,458.05,Bank Transfer,"92523 Osborne Islands, Mayfort, NE 96971"
1220,16,2024-10-18,2024-10-21 0:00:00,Cancelled,1079.22,Credit Card,"92523 Osborne Islands, Mayfort, NE 96971"
1221,16,2024-11-16,2024-11-20 0:00:00,Delivered,1047.54,PayPal,"92523 Osborne Islands, Mayfort, NE 96971"
1222,16,2024-11-16,2024-11-23 0:00:00,Cancelled,230.62,PayPal,"92523 Osborne Islands, Mayfort, NE 96971"
1223,16,2024-11-11,2024-11-16 0:00:00,Shipped,415.59,PayPal,"92523 Osborne Islands, Mayfort, NE 96971"
1224,16,2024-12-08,2024-12-11 0:00:00,Pending,1857.9,PayPal,"92523 Osborne Islands, Mayfort, NE 96971"
1225,16,2024-12-25,2025-01-01 0:00:00,Shipped,2219.99,Bank Transfer,"92523 Osborne Islands, Mayfort, NE 96971"
1226,16,2025-02-18,2025-02-21 0:00:00,Cancelled,95.09,Credit Card,"92523 Osborne Islands, Mayfort, NE 96971"
1227,16,2025-02-02,2025-02-03 0:00:00,Shipped,2567.18,Bank Transfer,"92523 Osborne Islands, Mayfort, NE 96971"
1228,16,2025-02-16,2025-02-21 0:00:00,Cancelled,3047.87,PayPal,"92523 Osborne Islands, Mayfort, NE 96971"
1229,16,2025-02-08,2025-02-14 0:00:00,Shipped,2091.68,Credit Card,"92523 Osborne Islands, Mayfort, NE 96971"
1230,16,2025-02-23,2025-03-02 0:00:00,Pending,3672.59,Credit Card,"92523 Osborne Islands, Mayfort, NE 96971"
1231,16,2025-03-01,2025-03-03 0:00:00,Delivered,157.74,Credit Card,"92523 Osborne Islands, Mayfort, NE 96971"
1232,16,2025-03-08,2025-03-11 0:00:00,Delivered,4035.92,Bank Transfer,"92523 Osborne Islands, Mayfort, NE 96971"
1233,16,2025-02-28,2025-03-06 0:00:00,Pending,1157.09,PayPal,"92523 Osborne Islands, Mayfort, NE 96971"
1234,16,2025-04-02,2025-04-06 0:00:00,Cancelled,2949.98,Bank Transfer,"92523 Osborne Islands, Mayfort, NE 96971"
1235,16,2025-04-15,2025-04-18 0:00:00,Shipped,1786.17,Credit Card,"92523 Osborne Islands, Mayfort, NE 96971"
1236,16,2025-04-03,2025-04-09 0:00:00,Pending,2691.87,Bank Transfer,"92523 Osborne Islands, Mayfort, NE 96971"
1237,16,2025-03-27,2025-03-28 0:00:00,Shipped,2197.02,PayPal,"92523 Osborne Islands, Mayfort, NE 96971"
1238,16,2025-05-01,2025-05-02 0:00:00,Shipped,3989.02,PayPal,"92523 Osborne Islands, Mayfort, NE 96971"
1239,16,2025-05-08,2025-05-09 0:00:00,Delivered,2970.61,PayPal,"92523 Osborne Islands, Mayfort, NE 96971"
1240,16,2025-05-16,2025-05-20 0:00:00,Pending,1352.75,Bank Transfer,"92523 Osborne Islands, Mayfort, NE 96971"
1241,16,2025-06-21,2025-06-27 0:00:00,Shipped,1331.47,Bank Transfer,"92523 Osborne Islands, Mayfort, NE 96971"
1242,16,2025-05-26,2025-05-28 0:00:00,Shipped,1090.06,Bank Transfer,"92523 Osborne Islands, Mayfort, NE 96971"
1243,16,2025-06-17,2025-06-21 0:00:00,Pending,133.09,Bank Transfer,"92523 Osborne Islands, Mayfort, NE 96971"
1244,16,2025-06-17,2025-06-21 0:00:00,Pending,363.03,Credit Card,"92523 Osborne Islands, Mayfort, NE 96971"
1245,17,2022-08-08,2022-08-09 0:00:00,Shipped,1915.92,PayPal,"4981 James Estates, North Anthony, MT 16995"
1246,17,2022-08-12,2022-08-14 0:00:00,Cancelled,1896.98,PayPal,"4981 James Estates, North Anthony, MT 16995"
1247,17,2022-08-09,2022-08-15 0:00:00,Pending,3092.13,Credit Card,"4981 James Estates, North Anthony, MT 16995"
1248,17,2022-08-20,2022-08-25 0:00:00,Pending,1701.46,Credit Card,"4981 James Estates, North Anthony, MT 16995"
1249,17,2022-09-29,2022-10-03 0:00:00,Cancelled,2857.75,Credit Card,"4981 James Estates, North Anthony, MT 16995"
1250,17,2022-10-04,2022-10-06 0:00:00,Shipped,47.33,Credit Card,"4981 James Estates, North Anthony, MT 16995"
1251,17,2022-10-06,2022-10-09 0:00:00,Cancelled,1984.79,PayPal,"4981 James Estates, North Anthony, MT 16995"
1252,17,2022-09-13,2022-09-17 0:00:00,Pending,1428.64,PayPal,"4981 James Estates, North Anthony, MT 16995"
1253,17,2022-10-27,2022-11-02 0:00:00,Delivered,1790.27,PayPal,"4981 James Estates, North Anthony, MT 16995"
1254,17,2022-10-20,2022-10-24 0:00:00,Pending,1564.19,PayPal,"4981 James Estates, North Anthony, MT 16995"
1255,17,2022-10-18,2022-10-25 0:00:00,Delivered,1565.29,Credit Card,"4981 James Estates, North Anthony, MT 16995"
1256,17,2022-10-12,2022-10-16 0:00:00,Shipped,490.03,Bank Transfer,"4981 James Estates, North Anthony, MT 16995"
1257,17,2022-12-01,2022-12-02 0:00:00,Delivered,1692.26,Bank Transfer,"4981 James Estates, North Anthony, MT 16995"
1258,17,2022-12-02,2022-12-03 0:00:00,Pending,1227.1,Bank Transfer,"4981 James Estates, North Anthony, MT 16995"
1259,17,2022-11-22,2022-11-24 0:00:00,Delivered,683.43,Bank Transfer,"4981 James Estates, North Anthony, MT 16995"
1260,17,2022-12-31,2023-01-03 0:00:00,Pending,1584.42,Credit Card,"4981 James Estates, North Anthony, MT 16995"
1261,17,2023-01-06,2023-01-11 0:00:00,Pending,725.09,Bank Transfer,"4981 James Estates, North Anthony, MT 16995"
1262,17,2023-02-28,2023-03-03 0:00:00,Cancelled,495.53,Credit Card,"4981 James Estates, North Anthony, MT 16995"
1263,17,2023-02-14,2023-02-20 0:00:00,Cancelled,3800.01,Credit Card,"4981 James Estates, North Anthony, MT 16995"
1264,17,2023-02-27,2023-03-06 0:00:00,Pending,969.8,Bank Transfer,"4981 James Estates, North Anthony, MT 16995"
1265,17,2023-04-24,2023-04-26 0:00:00,Pending,3375.6,Bank Transfer,"4981 James Estates, North Anthony, MT 16995"
1266,17,2023-04-21,2023-04-23 0:00:00,Pending,1086.54,Credit Card,"4981 James Estates, North Anthony, MT 16995"
1267,17,2023-06-24,2023-06-26 0:00:00,Delivered,1310.82,Credit Card,"4981 James Estates, North Anthony, MT 16995"
1268,17,2023-06-05,2023-06-06 0:00:00,Shipped,1983.1,PayPal,"4981 James Estates, North Anthony, MT 16995"
1269,17,2023-08-01,2023-08-08 0:00:00,Delivered,1389.24,Credit Card,"4981 James Estates, North Anthony, MT 16995"
1270,17,2023-07-23,2023-07-24 0:00:00,Delivered,193.2,PayPal,"4981 James Estates, North Anthony, MT 16995"
1271,17,2023-08-03,2023-08-08 0:00:00,Cancelled,1719.3,Credit Card,"4981 James Estates, North Anthony, MT 16995"
1272,17,2023-08-09,2023-08-10 0:00:00,Delivered,22.3,Bank Transfer,"4981 James Estates, North Anthony, MT 16995"
1273,17,2023-08-17,2023-08-20 0:00:00,Pending,103.58,Bank Transfer,"4981 James Estates, North Anthony, MT 16995"
1274,17,2023-08-21,2023-08-25 0:00:00,Pending,1223.87,PayPal,"4981 James Estates, North Anthony, MT 16995"
1275,17,2023-09-24,2023-09-26 0:00:00,Cancelled,2522.01,Bank Transfer,"4981 James Estates, North Anthony, MT 16995"
1276,17,2023-09-20,2023-09-21 0:00:00,Delivered,1624.1,Credit Card,"4981 James Estates, North Anthony, MT 16995"
1277,17,2023-09-03,2023-09-09 0:00:00,Pending,1188.61,Bank Transfer,"4981 James Estates, North Anthony, MT 16995"
1278,17,2023-09-25,2023-09-30 0:00:00,Shipped,2372.14,PayPal,"4981 James Estates, North Anthony, MT 16995"
1279,17,2023-10-21,2023-10-27 0:00:00,Delivered,4439.9,Credit Card,"4981 James Estates, North Anthony, MT 16995"
1280,17,2023-10-28,2023-10-30 0:00:00,Pending,949.07,Bank Transfer,"4981 James Estates, North Anthony, MT 16995"
1281,17,2023-10-14,2023-10-19 0:00:00,Shipped,1660.3,Credit Card,"4981 James Estates, North Anthony, MT 16995"
1282,17,2023-10-03,2023-10-05 0:00:00,Cancelled,872.46,Bank Transfer,"4981 James Estates, North Anthony, MT 16995"
1283,17,2024-02-15,2024-02-21 0:00:00,Delivered,1069.49,Credit Card,"4981 James Estates, North Anthony, MT 16995"
1284,17,2024-02-17,2024-02-20 0:00:00,Cancelled,781.33,Bank Transfer,"4981 James Estates, North Anthony, MT 16995"
1285,17,2024-02-14,2024-02-20 0:00:00,Cancelled,866.48,Bank Transfer,"4981 James Estates, North Anthony, MT 16995"
1286,17,2024-03-04,2024-03-09 0:00:00,Pending,695.04,Bank Transfer,"4981 James Estates, North Anthony, MT 16995"
1287,17,2024-03-15,2024-03-17 0:00:00,Pending,1679.06,Credit Card,"4981 James Estates, North Anthony, MT 16995"
1288,17,2024-03-10,2024-03-15 0:00:00,Shipped,916.93,Credit Card,"4981 James Estates, North Anthony, MT 16995"
1289,17,2024-03-02,2024-03-06 0:00:00,Shipped,2483.62,Credit Card,"4981 James Estates, North Anthony, MT 16995"
1290,17,2024-04-05,2024-04-07 0:00:00,Pending,2673.78,Bank Transfer,"4981 James Estates, North Anthony, MT 16995"
1291,17,2024-04-30,2024-05-07 0:00:00,Cancelled,635.59,Credit Card,"4981 James Estates, North Anthony, MT 16995"
1292,17,2024-05-20,2024-05-27 0:00:00,Shipped,320.33,Credit Card,"4981 James Estates, North Anthony, MT 16995"
1293,17,2024-06-26,2024-06-28 0:00:00,Shipped,999.75,Credit Card,"4981 James Estates, North Anthony, MT 16995"
1294,17,2024-06-24,2024-07-01 0:00:00,Cancelled,3089.61,Credit Card,"4981 James Estates, North Anthony, MT 16995"
1295,17,2024-06-12,2024-06-13 0:00:00,Pending,1413.9,PayPal,"4981 James Estates, North Anthony, MT 16995"
1296,17,2024-08-21,2024-08-22 0:00:00,Cancelled,624.28,Bank Transfer,"4981 James Estates, North Anthony, MT 16995"
1297,17,2024-08-02,2024-08-06 0:00:00,Cancelled,2263.5,Bank Transfer,"4981 James Estates, North Anthony, MT 16995"
1298,17,2024-10-16,2024-10-22 0:00:00,Shipped,2523.02,Credit Card,"4981 James Estates, North Anthony, MT 16995"
1299,17,2024-10-13,2024-10-19 0:00:00,Pending,1264.14,Credit Card,"4981 James Estates, North Anthony, MT 16995"
1300,17,2024-10-17,2024-10-22 0:00:00,Cancelled,2994.06,Bank Transfer,"4981 James Estates, North Anthony, MT 16995"
1301,17,2024-10-13,2024-10-18 0:00:00,Cancelled,4160.01,Credit Card,"4981 James Estates, North Anthony, MT 16995"
1302,17,2024-11-09,2024-11-11 0:00:00,Cancelled,2002.94,Credit Card,"4981 James Estates, North Anthony, MT 16995"
1303,17,2024-11-13,2024-11-14 0:00:00,Cancelled,386.31,Bank Transfer,"4981 James Estates, North Anthony, MT 16995"
1304,17,2024-10-26,2024-10-28 0:00:00,Shipped,1142.09,Bank Transfer,"4981 James Estates, North Anthony, MT 16995"
1305,17,2024-11-22,2024-11-28 0:00:00,Cancelled,2290.77,PayPal,"4981 James Estates, North Anthony, MT 16995"
1306,17,2024-12-07,2024-12-11 0:00:00,Cancelled,1619.5,Credit Card,"4981 James Estates, North Anthony, MT 16995"
1307,17,2024-12-16,2024-12-18 0:00:00,Delivered,1645.52,PayPal,"4981 James Estates, North Anthony, MT 16995"
1308,17,2024-12-03,2024-12-09 0:00:00,Delivered,4494.45,Credit Card,"4981 James Estates, North Anthony, MT 16995"
1309,17,2024-12-02,2024-12-06 0:00:00,Pending,2205.03,Bank Transfer,"4981 James Estates, North Anthony, MT 16995"
1310,17,2025-01-20,2025-01-23 0:00:00,Shipped,975.26,Credit Card,"4981 James Estates, North Anthony, MT 16995"
1311,17,2025-01-20,2025-01-27 0:00:00,Cancelled,1452.09,Bank Transfer,"4981 James Estates, North Anthony, MT 16995"
1312,17,2025-01-26,2025-01-29 0:00:00,Delivered,486.24,PayPal,"4981 James Estates, North Anthony, MT 16995"
1313,17,2025-01-30,2025-02-04 0:00:00,Shipped,1215.81,PayPal,"4981 James Estates, North Anthony, MT 16995"
1314,17,2025-04-18,2025-04-21 0:00:00,Pending,2804.43,Credit Card,"4981 James Estates, North Anthony, MT 16995"
1315,17,2025-03-26,2025-03-28 0:00:00,Shipped,333.3,PayPal,"4981 James Estates, North Anthony, MT 16995"
1316,17,2025-05-10,2025-05-12 0:00:00,Delivered,1353.54,PayPal,"4981 James Estates, North Anthony, MT 16995"
1317,17,2025-05-04,2025-05-05 0:00:00,Cancelled,2538.98,PayPal,"4981 James Estates, North Anthony, MT 16995"
1318,17,2025-05-07,2025-05-11 0:00:00,Delivered,2057.16,Bank Transfer,"4981 James Estates, North Anthony, MT 16995"
1319,17,2025-04-25,2025-04-27 0:00:00,Delivered,789.77,PayPal,"4981 James Estates, North Anthony, MT 16995"
1320,17,2025-07-20,2025-07-21 0:00:00,Pending,472.43,Credit Card,"4981 James Estates, North Anthony, MT 16995"
1321,17,2025-07-09,2025-07-10 0:00:00,Cancelled,1427.85,Bank Transfer,"4981 James Estates, North Anthony, MT 16995"
1322,18,2022-08-20,2022-08-25 0:00:00,Cancelled,3617.23,Credit Card,"55657 Phelps Land Suite 533, West Adam, WI 08947"
1323,18,2022-09-06,2022-09-10 0:00:00,Delivered,177.38,Credit Card,"55657 Phelps Land Suite 533, West Adam, WI 08947"
1324,18,2022-08-13,2022-08-20 0:00:00,Pending,460.76,Bank Transfer,"55657 Phelps Land Suite 533, West Adam, WI 08947"
1325,18,2022-10-26,2022-10-27 0:00:00,Pending,751.4,PayPal,"55657 Phelps Land Suite 533, West Adam, WI 08947"
1326,18,2022-10-15,2022-10-20 0:00:00,Shipped,2373.04,Credit Card,"55657 Phelps Land Suite 533, West Adam, WI 08947"
1327,18,2022-11-29,2022-12-02 0:00:00,Delivered,2024.95,PayPal,"55657 Phelps Land Suite 533, West Adam, WI 08947"
1328,18,2022-11-08,2022-11-10 0:00:00,Cancelled,955.59,PayPal,"55657 Phelps Land Suite 533, West Adam, WI 08947"
1329,18,2023-01-04,2023-01-09 0:00:00,Shipped,1568.01,Credit Card,"55657 Phelps Land Suite 533, West Adam, WI 08947"
1330,18,2023-01-30,2023-02-03 0:00:00,Pending,1460.53,Bank Transfer,"55657 Phelps Land Suite 533, West Adam, WI 08947"
1331,18,2023-01-30,2023-02-02 0:00:00,Shipped,1806.27,PayPal,"55657 Phelps Land Suite 533, West Adam, WI 08947"
1332,18,2023-01-13,2023-01-20 0:00:00,Delivered,2190.26,Bank Transfer,"55657 Phelps Land Suite 533, West Adam, WI 08947"
1333,18,2023-02-18,2023-02-24 0:00:00,Cancelled,285.86,Bank Transfer,"55657 Phelps Land Suite 533, West Adam, WI 08947"
1334,18,2023-03-02,2023-03-03 0:00:00,Shipped,2850.01,Bank Transfer,"55657 Phelps Land Suite 533, West Adam, WI 08947"
1335,18,2023-02-05,2023-02-09 0:00:00,Delivered,1522.63,Bank Transfer,"55657 Phelps Land Suite 533, West Adam, WI 08947"
1336,18,2023-02-15,2023-02-21 0:00:00,Delivered,396.06,Credit Card,"55657 Phelps Land Suite 533, West Adam, WI 08947"
1337,18,2023-03-15,2023-03-21 0:00:00,Cancelled,293.32,Bank Transfer,"55657 Phelps Land Suite 533, West Adam, WI 08947"
1338,18,2023-03-20,2023-03-22 0:00:00,Delivered,818.82,Credit Card,"55657 Phelps Land Suite 533, West Adam, WI 08947"
1339,18,2023-04-28,2023-05-02 0:00:00,Pending,1953.98,Credit Card,"55657 Phelps Land Suite 533, West Adam, WI 08947"
1340,18,2023-05-04,2023-05-09 0:00:00,Cancelled,443.2,PayPal,"55657 Phelps Land Suite 533, West Adam, WI 08947"
1341,18,2023-04-07,2023-04-13 0:00:00,Pending,1770.52,Credit Card,"55657 Phelps Land Suite 533, West Adam, WI 08947"
1342,18,2023-04-08,2023-04-12 0:00:00,Pending,984.84,Credit Card,"55657 Phelps Land Suite 533, West Adam, WI 08947"
1343,18,2023-05-06,2023-05-13 0:00:00,Pending,776.71,PayPal,"55657 Phelps Land Suite 533, West Adam, WI 08947"
1344,18,2023-06-05,2023-06-07 0:00:00,Shipped,2161.04,PayPal,"55657 Phelps Land Suite 533, West Adam, WI 08947"
1345,18,2023-07-09,2023-07-15 0:00:00,Pending,303.44,PayPal,"55657 Phelps Land Suite 533, West Adam, WI 08947"
1346,18,2023-07-20,2023-07-24 0:00:00,Delivered,2788.05,Credit Card,"55657 Phelps Land Suite 533, West Adam, WI 08947"
1347,18,2023-09-24,2023-09-27 0:00:00,Delivered,2144.36,Credit Card,"55657 Phelps Land Suite 533, West Adam, WI 08947"
1348,18,2023-10-08,2023-10-09 0:00:00,Pending,308.51,PayPal,"55657 Phelps Land Suite 533, West Adam, WI 08947"
1349,18,2023-11-30,2023-12-02 0:00:00,Cancelled,2070.05,Credit Card,"55657 Phelps Land Suite 533, West Adam, WI 08947"
1350,18,2023-11-24,2023-11-29 0:00:00,Pending,1747.52,PayPal,"55657 Phelps Land Suite 533, West Adam, WI 08947"
1351,18,2023-11-06,2023-11-12 0:00:00,Pending,1263.07,Credit Card,"55657 Phelps Land Suite 533, West Adam, WI 08947"
1352,18,2023-12-30,2024-01-05 0:00:00,Cancelled,1575.35,PayPal,"55657 Phelps Land Suite 533, West Adam, WI 08947"
1353,18,2023-12-27,2023-12-30 0:00:00,Shipped,1439.04,PayPal,"55657 Phelps Land Suite 533, West Adam, WI 08947"
1354,18,2023-12-30,2024-01-02 0:00:00,Cancelled,561.8,Bank Transfer,"55657 Phelps Land Suite 533, West Adam, WI 08947"
1355,18,2023-12-14,2023-12-17 0:00:00,Pending,177.09,Bank Transfer,"55657 Phelps Land Suite 533, West Adam, WI 08947"
1356,18,2024-01-14,2024-01-15 0:00:00,Shipped,145.79,Bank Transfer,"55657 Phelps Land Suite 533, West Adam, WI 08947"
1357,18,2024-01-14,2024-01-20 0:00:00,Shipped,347.75,Bank Transfer,"55657 Phelps Land Suite 533, West Adam, WI 08947"
1358,18,2024-03-22,2024-03-28 0:00:00,Delivered,795.67,Credit Card,"55657 Phelps Land Suite 533, West Adam, WI 08947"
1359,18,2024-03-08,2024-03-09 0:00:00,Delivered,2117.4,Credit Card,"55657 Phelps Land Suite 533, West Adam, WI 08947"
1360,18,2024-03-13,2024-03-14 0:00:00,Delivered,136.55,PayPal,"55657 Phelps Land Suite 533, West Adam, WI 08947"
1361,18,2024-04-05,2024-04-08 0:00:00,Shipped,1437.8,Bank Transfer,"55657 Phelps Land Suite 533, West Adam, WI 08947"
1362,18,2024-04-21,2024-04-22 0:00:00,Cancelled,49.39,Credit Card,"55657 Phelps Land Suite 533, West Adam, WI 08947"
1363,18,2024-05-02,2024-05-03 0:00:00,Delivered,2320.06,Bank Transfer,"55657 Phelps Land Suite 533, West Adam, WI 08947"
1364,18,2024-05-23,2024-05-28 0:00:00,Pending,2028.1,Bank Transfer,"55657 Phelps Land Suite 533, West Adam, WI 08947"
1365,18,2024-05-08,2024-05-09 0:00:00,Cancelled,2563.66,PayPal,"55657 Phelps Land Suite 533, West Adam, WI 08947"
1366,18,2024-06-01,2024-06-06 0:00:00,Shipped,420.52,PayPal,"55657 Phelps Land Suite 533, West Adam, WI 08947"
1367,18,2024-06-04,2024-06-07 0:00:00,Delivered,2521.04,Bank Transfer,"55657 Phelps Land Suite 533, West Adam, WI 08947"
1368,18,2024-06-01,2024-06-07 0:00:00,Cancelled,661.28,Credit Card,"55657 Phelps Land Suite 533, West Adam, WI 08947"
1369,18,2024-08-08,2024-08-13 0:00:00,Cancelled,460.22,Credit Card,"55657 Phelps Land Suite 533, West Adam, WI 08947"
1370,18,2024-09-12,2024-09-19 0:00:00,Delivered,1662.77,Bank Transfer,"55657 Phelps Land Suite 533, West Adam, WI 08947"
1371,18,2024-09-14,2024-09-17 0:00:00,Delivered,204.72,PayPal,"55657 Phelps Land Suite 533, West Adam, WI 08947"
1372,18,2024-08-27,2024-09-02 0:00:00,Pending,2041.86,PayPal,"55657 Phelps Land Suite 533, West Adam, WI 08947"
1373,18,2024-09-25,2024-09-27 0:00:00,Cancelled,2309.25,Bank Transfer,"55657 Phelps Land Suite 533, West Adam, WI 08947"
1374,18,2024-10-27,2024-10-29 0:00:00,Delivered,162.69,Credit Card,"55657 Phelps Land Suite 533, West Adam, WI 08947"
1375,18,2024-11-08,2024-11-12 0:00:00,Delivered,694.22,PayPal,"55657 Phelps Land Suite 533, West Adam, WI 08947"
1376,18,2024-12-10,2024-12-12 0:00:00,Shipped,3088.09,PayPal,"55657 Phelps Land Suite 533, West Adam, WI 08947"
1377,18,2025-01-20,2025-01-22 0:00:00,Cancelled,1546.8,PayPal,"55657 Phelps Land Suite 533, West Adam, WI 08947"
1378,18,2025-01-23,2025-01-29 0:00:00,Shipped,2231.98,Bank Transfer,"55657 Phelps Land Suite 533, West Adam, WI 08947"
1379,18,2025-02-27,2025-02-28 0:00:00,Cancelled,1515.29,PayPal,"55657 Phelps Land Suite 533, West Adam, WI 08947"
1380,18,2025-03-21,2025-03-22 0:00:00,Pending,135.78,PayPal,"55657 Phelps Land Suite 533, West Adam, WI 08947"
1381,18,2025-03-19,2025-03-21 0:00:00,Shipped,1804.96,PayPal,"55657 Phelps Land Suite 533, West Adam, WI 08947"
1382,18,2025-03-28,2025-04-01 0:00:00,Delivered,358.27,Bank Transfer,"55657 Phelps Land Suite 533, West Adam, WI 08947"
1383,18,2025-04-02,2025-04-03 0:00:00,Delivered,960.57,PayPal,"55657 Phelps Land Suite 533, West Adam, WI 08947"
1384,18,2025-04-21,2025-04-25 0:00:00,Delivered,191.79,PayPal,"55657 Phelps Land Suite 533, West Adam, WI 08947"
1385,18,2025-03-27,2025-03-29 0:00:00,Cancelled,181.83,Bank Transfer,"55657 Phelps Land Suite 533, West Adam, WI 08947"
1386,18,2025-05-11,2025-05-13 0:00:00,Pending,1838.54,Bank Transfer,"55657 Phelps Land Suite 533, West Adam, WI 08947"
1387,18,2025-05-23,2025-05-25 0:00:00,Cancelled,2944.39,PayPal,"55657 Phelps Land Suite 533, West Adam, WI 08947"
1388,18,2025-05-12,2025-05-15 0:00:00,Delivered,180.46,Bank Transfer,"55657 Phelps Land Suite 533, West Adam, WI 08947"
1389,18,2025-05-17,2025-05-18 0:00:00,Shipped,3401.24,Credit Card,"55657 Phelps Land Suite 533, West Adam, WI 08947"
1390,18,2025-06-17,2025-06-19 0:00:00,Cancelled,2135.29,Credit Card,"55657 Phelps Land Suite 533, West Adam, WI 08947"
1391,18,2025-05-24,2025-05-30 0:00:00,Delivered,1588.13,Credit Card,"55657 Phelps Land Suite 533, West Adam, WI 08947"
1392,18,2025-06-18,2025-06-24 0:00:00,Cancelled,953.97,PayPal,"55657 Phelps Land Suite 533, West Adam, WI 08947"
1393,18,2025-06-21,2025-06-26 0:00:00,Cancelled,1963.42,PayPal,"55657 Phelps Land Suite 533, West Adam, WI 08947"
1394,18,2025-07-21,2025-07-23 0:00:00,Shipped,823.67,Bank Transfer,"55657 Phelps Land Suite 533, West Adam, WI 08947"
1395,18,2025-07-03,2025-07-04 0:00:00,Delivered,1033.36,Credit Card,"55657 Phelps Land Suite 533, West Adam, WI 08947"
1396,18,2025-07-06,2025-07-12 0:00:00,Shipped,1099.7,Credit Card,"55657 Phelps Land Suite 533, West Adam, WI 08947"
1397,19,2022-08-30,2022-09-01 0:00:00,Cancelled,1934.17,PayPal,"606 Stacy Mission Suite 545, West Kelly, NV 45259"
1398,19,2022-08-16,2022-08-22 0:00:00,Cancelled,202.79,Credit Card,"606 Stacy Mission Suite 545, West Kelly, NV 45259"
1399,19,2022-08-26,2022-08-29 0:00:00,Cancelled,1420.62,PayPal,"606 Stacy Mission Suite 545, West Kelly, NV 45259"
1400,19,2022-10-02,2022-10-08 0:00:00,Shipped,1438.77,Bank Transfer,"606 Stacy Mission Suite 545, West Kelly, NV 45259"
1401,19,2022-09-25,2022-09-27 0:00:00,Cancelled,370.99,Bank Transfer,"606 Stacy Mission Suite 545, West Kelly, NV 45259"
1402,19,2022-10-03,2022-10-10 0:00:00,Shipped,1406.57,PayPal,"606 Stacy Mission Suite 545, West Kelly, NV 45259"
1403,19,2022-10-18,2022-10-24 0:00:00,Delivered,86.84,Credit Card,"606 Stacy Mission Suite 545, West Kelly, NV 45259"
1404,19,2022-10-18,2022-10-21 0:00:00,Cancelled,472.26,PayPal,"606 Stacy Mission Suite 545, West Kelly, NV 45259"
1405,19,2022-11-15,2022-11-17 0:00:00,Cancelled,3727.15,Bank Transfer,"606 Stacy Mission Suite 545, West Kelly, NV 45259"
1406,19,2022-11-27,2022-12-01 0:00:00,Pending,721.79,PayPal,"606 Stacy Mission Suite 545, West Kelly, NV 45259"
1407,19,2022-11-28,2022-12-01 0:00:00,Shipped,2231.57,Credit Card,"606 Stacy Mission Suite 545, West Kelly, NV 45259"
1408,19,2023-03-08,2023-03-15 0:00:00,Cancelled,1168.79,PayPal,"606 Stacy Mission Suite 545, West Kelly, NV 45259"
1409,19,2023-03-07,2023-03-09 0:00:00,Shipped,666.71,Bank Transfer,"606 Stacy Mission Suite 545, West Kelly, NV 45259"
1410,19,2023-03-27,2023-04-01 0:00:00,Delivered,2488.69,Credit Card,"606 Stacy Mission Suite 545, West Kelly, NV 45259"
1411,19,2023-03-10,2023-03-11 0:00:00,Pending,1494.57,PayPal,"606 Stacy Mission Suite 545, West Kelly, NV 45259"
1412,19,2023-06-21,2023-06-25 0:00:00,Cancelled,1354.28,Bank Transfer,"606 Stacy Mission Suite 545, West Kelly, NV 45259"
1413,19,2023-06-11,2023-06-18 0:00:00,Pending,207.13,Credit Card,"606 Stacy Mission Suite 545, West Kelly, NV 45259"
1414,19,2023-07-03,2023-07-08 0:00:00,Shipped,1825.4,Bank Transfer,"606 Stacy Mission Suite 545, West Kelly, NV 45259"
1415,19,2023-07-03,2023-07-05 0:00:00,Shipped,385.32,Credit Card,"606 Stacy Mission Suite 545, West Kelly, NV 45259"
1416,19,2023-07-09,2023-07-16 0:00:00,Pending,2298.82,Credit Card,"606 Stacy Mission Suite 545, West Kelly, NV 45259"
1417,19,2023-08-05,2023-08-10 0:00:00,Delivered,1414.55,Credit Card,"606 Stacy Mission Suite 545, West Kelly, NV 45259"
1418,19,2023-08-23,2023-08-24 0:00:00,Pending,1320.37,Bank Transfer,"606 Stacy Mission Suite 545, West Kelly, NV 45259"
